Client,SP Customer Number,Contract Number,Material Code,PCKG,Contract Start Date,Contract End Date,$ ACV,% ACV Subject to Royalty,$ Calc Royalty Base,$ Max Royalty Base,$ Actual Royalty Base,Ending Within 1 Month,Ending Within 2 Months,Ending Within 3 Months,Billed This Quarter,Is First Billing,Late New,Late Renewal
FANNIE MAE,1003850005.0,136704660.0,42638814,pa,01/01/2023,12/31/2023,120900.0,0.14,16926.0,8000.0,8000.0,,True,,True,False,,
FINANCE OF AMERICA HOLDINGS LLC,1005666101.0,135781997.0,42638816,pa,01/01/2023,12/31/2023,21330.4,0.14,2986.2560000000003,8000.0,2986.2560000000003,,True,,True,False,,
FIRST INTERSTATE BANK,1003853476.0,132208734.0,42638816,pa,02/28/2023,02/27/2024,43237.98,0.14,6053.317200000001,8000.0,6053.317200000001,,,True,True,False,,
FIRST NATIONAL BANK OF OMAHA,1003846737.0,134016335.0,42638816,pa,12/21/2022,12/20/2023,43264.0,0.14,6056.960000000001,8000.0,6056.960000000001,True,,,False,,,
FOX FACTORY INC,1005325747.0,131315333.0,42638816,pa,07/24/2022,07/23/2023,36806.67,0.14,5152.9338,8000.0,5152.9338,,,,False,,,
FRANKLIN TEMPLETON COMPANIES LLC,1003849496.0,136111658.0,42927361,pa,09/01/2022,08/31/2023,650005.2,0.26,169001.35199999998,30000.0,30000.0,,,,False,,,
FRONTDOOR INC,1005504478.0,133153210.0,42638814,pa,08/01/2022,07/31/2023,34611.2,0.14,4845.568,8000.0,4845.568,,,,False,,,
"FTI CONSULTING, INC.",1004288403.0,134569231.0,42638814,pa,05/01/2022,04/30/2023,56420.0,0.14,7898.800000000001,8000.0,7898.800000000001,,,,False,,,
FULLSTEAM OPERATIONS LLC,1005770644.0,260625240.0,42638816,pa,01/01/2023,12/31/2023,25994.0,0.14,3639.1600000000003,8000.0,3639.1600000000003,,True,,True,True,,
FUTUREFUEL CHEMICAL COMPANY,1003849754.0,132077695.0,42638816,pa,01/01/2023,12/31/2023,22497.28,0.14,3149.6192,8000.0,3149.6192,,True,,True,False,,
GARRET MOTION INC,1005537288.0,133617971.0,42638814,pa,11/03/2022,11/02/2023,59488.0,0.14,8328.320000000002,8000.0,8000.0,,,,False,,,
GAVILON AGRICULTURE INVESTMENT INC,1005380058.0,137013402.0,42638816,pa,08/19/2022,08/18/2023,42729.96,0.14,5982.1944,8000.0,5982.1944,,,,False,,,
GENERAL ELECTRIC CO,1003852510.0,136278423.0,42638814,pa,01/01/2023,12/31/2023,35000.0,0.14,4900.000000000001,8000.0,4900.000000000001,,True,,True,True,,
GENERAL ELECTRIC CO,1003852510.0,136278423.0,42638814,pa,01/01/2023,12/31/2023,242250.0,0.14,33915.0,8000.0,8000.0,,True,,True,True,,
GENESEE & WYOMING RAILROAD SERVICES,1003851176.0,260180938.0,43060270,pa,12/01/2022,11/30/2023,295276.8,0.26,76771.968,30000.0,30000.0,,,,False,,,
GERDAU AMERISTEEL,1004248814.0,132347002.0,42638814,pa,12/01/2022,11/30/2023,35800.96,0.14,5012.1344,8000.0,5012.1344,,,,False,,,
GERMAN AMERICAN BANCORP,1005744264.0,260136410.0,42638816,pa,09/06/2022,09/05/2023,31040.0,0.14,4345.6,8000.0,4345.6,,,,False,,,
GIBRALTAR INDUSTRIES,1003852190.0,135521340.0,42638814,pa,12/01/2022,11/30/2023,20355.54,0.14,2849.7756000000004,8000.0,2849.7756000000004,,,,False,,,
"GIBSON BRANDS, INC.",1004016028.0,131244917.0,42638816,pa,07/02/2022,07/01/2023,35995.65,0.14,5039.3910000000005,8000.0,5039.3910000000005,,,,False,,,
GLATFELTER CORPORATION,1003852193.0,134261542.0,42638814,pa,04/21/2022,04/20/2023,31200.0,0.14,4368.0,8000.0,4368.0,,,,False,,,
GLOBAL ATLANTIC FINANCIAL COMPANY,1004649858.0,136820027.0,42638814,pa,07/01/2022,06/30/2023,60000.0,0.14,8400.0,8000.0,8000.0,,,,False,,,
GLOBALIZATION PARTNERS,1005728135.0,136787356.0,42638814,pa,08/01/2022,07/31/2023,70250.0,0.14,9835.000000000002,8000.0,8000.0,,,,False,,,
GOAT,1005597775.0,135054305.0,42638816,pa,05/27/2022,05/26/2023,21330.4,0.14,2986.2560000000003,8000.0,2986.2560000000003,,,,False,,,
GORDON BROTHERS HOLDINGS LLC,1005759123.0,260118492.0,42638816,pa,10/17/2022,10/16/2023,44850.0,0.14,6279.000000000001,8000.0,6279.000000000001,,,,False,,,
HEARTLAND EXPRESS SERVICES INC,1005593332.0,134636199.0,42638814,pa,01/01/2023,12/31/2023,23790.0,0.14,3330.6000000000004,8000.0,3330.6000000000004,,True,,True,False,,
HENRY SCHEIN INC,1003851275.0,134046908.0,42638814,pa,07/01/2022,06/30/2023,70720.0,0.14,9900.800000000001,8000.0,8000.0,,,,False,,,
HIKMA PHARMACEUTICALS USA INC,1005259423.0,134581169.0,42638814,pa,05/12/2022,05/11/2023,67827.76,0.14,9495.8864,8000.0,8000.0,,,,False,,,
HILLTOP HOLDINGS INC.,1004577143.0,260425536.0,43060271,pa,12/01/2022,11/30/2023,115979.97,0.26,30154.7922,30000.0,30000.0,,,,False,,,
HILLTOP HOLDINGS INC.,1004577143.0,260551319.0,42638814,pa,12/18/2022,12/17/2023,53971.84,0.14,7556.0576,8000.0,7556.0576,True,,,False,,,
"HOLOGIC, INC.",1004715164.0,133259286.0,42638813,pa,12/02/2022,12/01/2023,142486.42,0.1,14248.642000000002,8000.0,8000.0,True,,,False,,,
HUMANA INC.,1003850701.0,260377625.0,43068051,pa,12/01/2022,11/30/2023,305000.0,0.26,79300.0,30000.0,30000.0,,,,False,,,
"IKEA NORTH AMERICA SERVICES, LLC -",1003853257.0,135687410.0,42638814,pa,08/01/2022,07/31/2023,45675.97,0.14,6394.635800000001,8000.0,6394.635800000001,,,,False,,,
INEOS US,1003851582.0,133741649.0,42638814,pa,01/01/2023,12/31/2023,67464.8,0.14,9445.072000000002,8000.0,8000.0,,True,,True,False,,
INFINERA CORPORATION,1003850507.0,260174492.0,42638814,pa,12/01/2022,11/30/2023,60840.0,0.14,8517.6,8000.0,8000.0,,,,False,,,
INGERSOLL RAND INC.,1005533008.0,133541991.0,42638813,pa,12/01/2022,11/30/2023,87330.38,0.1,8733.038,8000.0,8000.0,,,,False,,,
INSIGHT GLOBAL INC,1005675710.0,135917662.0,42638816,pa,12/05/2022,12/04/2023,22854.0,0.14,3199.5600000000004,8000.0,3199.5600000000004,True,,,False,,,
"INSPERITY SERVICES, LP",1003850363.0,260208332.0,42638814,pa,10/28/2022,10/27/2023,25000.0,0.14,3500.0000000000005,8000.0,3500.0000000000005,,,,False,,,
INTL FLAVORS AND FRAGRANCES,1004105176.0,260941559.0,42638814,pa,01/01/2023,12/31/2023,260000.0,0.14,36400.0,8000.0,8000.0,,True,,True,False,,
INVESTORS BANK,1004924152.0,136647017.0,42638814,pa,05/31/2022,05/30/2023,49000.0,0.14,6860.000000000001,8000.0,6860.000000000001,,,,False,,,
IQVIA INC,1004253755.0,260348324.0,43060270,pa,12/01/2022,11/30/2023,391380.0,0.26,101758.8,30000.0,30000.0,,,,False,,,
"IRIDIUM SATELLITE, LLC",1004437273.0,135004982.0,42638814,pa,01/01/2023,12/31/2023,68900.0,0.14,9646.000000000002,8000.0,8000.0,,True,,True,False,,
IROBOT CORPORATION,1003854846.0,136033201.0,42638813,pa,09/01/2022,08/31/2023,97760.0,0.1,9776.0,8000.0,8000.0,,,,False,,,
ITOCHU INTERNATIONAL INC.,1003849755.0,133107670.0,42638814,pa,04/01/2022,03/31/2023,118647.68,0.14,16610.6752,8000.0,8000.0,,,,False,,,
JAS WORLDWIDE MGMT INC,1005536715.0,133601861.0,42638816,pa,02/01/2023,01/31/2024,42911.44,0.14,6007.601600000001,8000.0,6007.601600000001,,,True,True,False,,
KEYSIGHT TECHNOLOGIES,1004695445.0,133509926.0,42638813,pa,11/01/2022,10/31/2023,76500.0,0.1,7650.0,8000.0,7650.0,,,,False,,,
KEYSTONE AUTOMOTIVE INDUSTRIES INC,1003852260.0,260458476.0,43060270,pa,12/01/2022,11/30/2023,165041.0,0.26,42910.66,30000.0,30000.0,,,,False,,,
KIRBY CORP,1005316477.0,260509788.0,42638814,pa,01/01/2023,12/31/2023,35492.91,0.14,4969.007400000001,8000.0,4969.007400000001,,True,,True,False,,
KLA CORPORATION,1003950553.0,136898989.0,42939096,pa,07/27/2022,06/30/2023,227500.0,0.26,59150.0,30000.0,30000.0,,,,False,,,
KNORR BRAKE HOLDING CORPORATION,1003852075.0,133034004.0,42638814,pa,07/19/2022,07/18/2023,48131.2,0.14,6738.368,8000.0,6738.368,,,,False,,,
KONICA MINOLTA BUSINESS SOLUTIONS,1003849811.0,132230549.0,42638814,pa,04/01/2022,03/31/2023,60569.6,0.14,8479.744,8000.0,8000.0,,,,False,,,
L.B. FOSTER COMPANY,1003850561.0,137001711.0,42638816,pa,08/11/2022,08/10/2023,21500.0,0.14,3010.0000000000005,8000.0,3010.0000000000005,,,,False,,,
LABORIE MED TECHNOLOGIES CORP,1005645918.0,135402925.0,42638816,pa,09/29/2022,09/28/2023,30066.4,0.14,4209.296,8000.0,4209.296,,,,False,,,
LAM RESEARCH CORPORATION,1004998660.0,135736083.0,42939096,pa,05/01/2022,04/30/2023,198393.0,0.26,51582.18,30000.0,30000.0,,,,False,,,
LINCOLN ELECTRIC COMPANY,1003851592.0,135324674.0,42638813,pa,08/29/2022,08/28/2023,80070.0,0.1,8007.0,8000.0,8000.0,,,,False,,,
LINDSAY CORPORATION,1004340720.0,260461048.0,42638816,pa,11/28/2022,11/27/2023,46388.16,0.14,6494.342400000001,8000.0,6494.342400000001,,,,False,,,
LIONBRIDGE TECHNOLOGIES LLC,1004033988.0,131947375.0,42638816,pa,01/01/2023,12/31/2023,49538.48,0.14,6935.387200000001,8000.0,6935.387200000001,,True,,True,False,,
LUKKA INC,1005764426.0,260192789.0,42638816,pa,10/28/2022,10/27/2023,17580.0,0.14,2461.2000000000003,8000.0,2461.2000000000003,,,,False,,,
LVMH MOET HENNESSY LOUIS VUITTON,1003849382.0,260533963.0,43060271,pa,12/13/2022,11/30/2023,178800.0,0.26,46488.0,30000.0,30000.0,,,,False,,,
MACQUARIE GLOBAL SERVICES (USA) LLC,1003851055.0,134632358.0,42638815,pa,04/01/2022,03/31/2023,156815.0,0.24,37635.6,30000.0,30000.0,,,,False,,,
MACQUARIE GLOBAL SERVICES (USA) LLC,1003851055.0,135370318.0,42927363,pa,04/01/2022,03/31/2023,249881.84,0.26,64969.2784,30000.0,30000.0,,,,False,,,
"MAHLE INDUSTRIES, INC",1005021504.0,135646365.0,42638814,pa,01/01/2023,12/31/2023,54749.39,0.14,7664.914600000001,8000.0,7664.914600000001,,True,,True,False,,
MALLINCKRODT LLC,1004437251.0,132001936.0,42638814,pa,09/01/2022,08/31/2023,90196.66,0.14,12627.532400000002,8000.0,8000.0,,,,False,,,
MARLETTE FUNDING LLC,1005603215.0,134775818.0,42638816,pa,05/27/2022,05/26/2023,27352.0,0.14,3829.28,8000.0,3829.28,,,,False,,,
MARRIOTT VACATIONS WORLDWIDE CORP,1005410467.0,260248021.0,42638815,pa,12/18/2022,12/17/2023,84400.0,0.24,20256.0,30000.0,20256.0,True,,,False,,,
MARS INFORMATION SERVICES INC,1003999848.0,260471562.0,43060270,pa,12/02/2022,11/30/2023,1046933.34,0.26,272202.6684,30000.0,30000.0,,,,False,,,
MARTIN MARIETTA,1003851505.0,260278236.0,43060270,pa,01/01/2023,12/31/2023,191443.2,0.26,49775.232,30000.0,30000.0,,True,,True,False,,
MARUBENI AMERICA CORPORATION,1003849451.0,260489467.0,43060271,pa,12/06/2022,11/30/2023,105014.49,0.26,27303.7674,30000.0,27303.7674,,,,False,,,
MASCO CORPORATION,1004073194.0,135584069.0,42638814,pa,03/01/2023,02/29/2024,45900.0,0.14,6426.000000000001,8000.0,6426.000000000001,,,True,True,False,,
MATCH GROUP LLC,1005493603.0,132976092.0,42638814,pa,06/25/2022,06/24/2023,71365.05,0.14,9991.107000000002,8000.0,8000.0,,,,False,,,
MATERION CORPORATION,1003852649.0,135240792.0,42638814,pa,06/01/2022,05/31/2023,34640.0,0.14,4849.6,8000.0,4849.6,,,,False,,,
MATTHEWS INTERNATIONAL CORPORATION,1004586840.0,136912751.0,42638814,pa,05/17/2022,05/16/2023,42525.0,0.14,5953.500000000001,8000.0,5953.500000000001,,,,False,,,
MAXAR TECHNOLOGIES HOLDINGS INC,1004638714.0,134109120.0,42638814,pa,12/01/2022,11/30/2023,45000.0,0.14,6300.000000000001,8000.0,6300.000000000001,,,,False,,,
"MAXIMUS, INC.",1004628837.0,136891627.0,42638814,pa,09/01/2022,08/31/2023,57500.0,0.14,8050.000000000001,8000.0,8000.0,,,,False,,,
"MCDERMOTT INTERNATIONAL, INC.",1003851669.0,260449288.0,43068051,pa,12/01/2022,11/30/2023,318488.0,0.26,82806.88,30000.0,30000.0,,,,False,,,
MCDONALD'S CORPORATION,1003850032.0,132077501.0,42638814,pa,01/01/2023,12/31/2023,249669.19,0.14,34953.6866,8000.0,8000.0,,True,,True,False,,
MHS GLOBAL,1005751115.0,260068512.0,42638814,pa,01/01/2023,12/31/2023,37825.0,0.14,5295.500000000001,8000.0,5295.500000000001,,True,,True,True,,
"MISTRAS GROUP, INC.",1004712703.0,260360329.0,42638816,pa,11/18/2022,11/17/2023,36820.6,0.14,5154.884,8000.0,5154.884,,,,False,,,
MORAN TOWING CORP,1005727922.0,136820557.0,42638816,pa,07/01/2022,06/30/2023,26500.0,0.14,3710.0000000000005,8000.0,3710.0000000000005,,,,False,,,
MYLAN INC,1003851843.0,260174978.0,43068051,pa,12/01/2022,11/30/2023,421862.07,0.26,109684.1382,30000.0,30000.0,,,,False,,,
"NBCUNIVERSAL MEDIA, LLC",1003852306.0,134689588.0,42638814,pa,06/02/2022,06/01/2023,161000.0,0.14,22540.000000000004,8000.0,8000.0,,,,False,,,
NEENAH PAPER INC,1003953810.0,133965187.0,42638814,pa,05/01/2022,04/30/2023,71760.0,0.14,10046.400000000001,8000.0,8000.0,,,,False,,,
"NEP BROADCASTING, LLC",1004967749.0,135963979.0,42638816,pa,01/11/2023,01/10/2024,43030.0,0.14,6024.200000000001,8000.0,6024.200000000001,,True,,True,False,,
NEWELL BRANDS,1004924588.0,260615486.0,42638814,pa,12/01/2022,11/30/2023,232324.61,0.14,32525.4454,8000.0,8000.0,,,,False,,,
NIELSEN CONSUMER LLC,1005672406.0,260767249.0,42638814,pa,01/01/2023,12/31/2023,182580.0,0.14,25561.2,8000.0,8000.0,,True,,True,False,,
NOOM INC,1005439398.0,136750742.0,42638816,pa,06/16/2022,06/15/2023,38500.0,0.14,5390.000000000001,8000.0,5390.000000000001,,,,False,,,
NOVANTA CORP,1005543230.0,133789180.0,42638816,pa,06/01/2022,05/31/2023,62400.0,0.14,8736.0,8000.0,8000.0,,,,False,,,
"OLD DOMINION FREIGHT LINE, INC",1003852678.0,132109746.0,42638814,pa,01/01/2023,12/31/2023,23622.14,0.14,3307.0996,8000.0,3307.0996,,True,,True,False,,
ORGANON LLC,1005676458.0,136416587.0,42638814,pa,05/30/2022,05/29/2023,286000.0,0.14,40040.00000000001,8000.0,8000.0,,,,False,,,
"ORION GROUP HOLDINGS, INC.",1005322396.0,136710162.0,42638816,pa,07/01/2022,06/30/2023,36000.0,0.14,5040.000000000001,8000.0,5040.000000000001,,,,False,,,
OUTBRAIN INC,1005666124.0,135777329.0,42638814,pa,12/01/2022,11/30/2023,63024.0,0.14,8823.36,8000.0,8000.0,,,,False,,,
"OWENS & MINOR MEDICAL, INC",1004316830.0,132089945.0,42638814,pa,12/30/2022,12/29/2023,80714.0,0.14,11299.960000000001,8000.0,8000.0,True,,,False,,,
"OZARK SERVICES, INC.",1003972759.0,134233252.0,42638814,pa,02/03/2023,02/02/2024,56784.0,0.14,7949.760000000001,8000.0,7949.760000000001,,,True,True,False,,
"PACIFIC ARCHITECTS & ENGINEERS, INC",1004721956.0,135108643.0,42638814,pa,08/01/2022,07/31/2023,79300.0,0.14,11102.000000000002,8000.0,8000.0,,,,False,,,
PARKER HANNIFIN CORP,1005412624.0,135787890.0,42927361,pa,07/01/2022,06/30/2023,268580.0,0.26,69830.8,30000.0,30000.0,,,,False,,,
"PEARSON EDUCATION, INC",1003851234.0,132071562.0,42638814,pa,05/01/2022,04/30/2023,95638.32,0.14,13389.364800000003,8000.0,8000.0,,,,False,,,
PEKIN INSURANCE COMPANY,1003996778.0,134013488.0,42638814,pa,12/18/2022,12/17/2023,34611.2,0.14,4845.568,8000.0,4845.568,True,,,False,,,
"PNC BANK, NATIONAL ASSOCIATION",1004014457.0,135442006.0,42638814,pa,09/27/2022,09/26/2023,110282.4,0.14,15439.536,8000.0,8000.0,,,,False,,,
"PON NORTH AMERICA, INC.",1003852512.0,136420590.0,42638814,pa,10/09/2022,10/08/2023,30000.0,0.14,4200.0,8000.0,4200.0,,,,False,,,
PPL SERVICES CORPORATION,1003850730.0,260246451.0,43060271,pa,12/01/2022,11/30/2023,193955.53,0.26,50428.4378,30000.0,30000.0,,,,False,,,
PRECISION MED GRP,1005615778.0,135400610.0,42638816,pa,08/18/2022,08/17/2023,42473.6,0.14,5946.304,8000.0,5946.304,,,,False,,,
PRIMORIS SVCS CORP,1005541263.0,133734024.0,42638814,pa,11/18/2022,11/17/2023,44183.36,0.14,6185.670400000001,8000.0,6185.670400000001,,,,False,,,
QUAKER CHEMICAL CORPORATION,1003852097.0,132877596.0,42638813,pa,05/28/2022,05/27/2023,108160.0,0.1,10816.0,8000.0,8000.0,,,,False,,,
RAILWORKS CORPORATION,1004975676.0,133877155.0,42638814,pa,01/01/2023,12/31/2023,60785.92,0.14,8510.0288,8000.0,8000.0,,True,,True,False,,
"RAMBOLL HOLDINGS, INC.",1003850137.0,133697091.0,42638814,pa,10/01/2022,09/30/2023,39104.0,0.14,5474.56,8000.0,5474.56,,,,False,,,
REDDIT INC,1005726585.0,136819414.0,42638816,pa,06/17/2022,06/16/2023,27712.3,0.14,3879.722,8000.0,3879.722,,,,False,,,
RENT THE RUNWAY,1005713776.0,260045011.0,42638816,pa,09/21/2022,09/20/2023,22610.0,0.14,3165.4,8000.0,3165.4,,,,False,,,
"REPUBLIC SERVICES, INC",1003852380.0,260533651.0,42638814,pa,07/15/2022,07/14/2023,44000.0,0.14,6160.000000000001,8000.0,6160.000000000001,,,,False,,True,False
"RETAIL FINANCE INT'L HOLDINGS, INC",1004677224.0,260373048.0,43060270,pa,12/01/2022,11/30/2023,426981.36,0.26,111015.1536,30000.0,30000.0,,,,False,,,
REV RENEWABLES,1005705882.0,136309798.0,42638816,pa,04/27/2022,04/26/2023,23440.0,0.14,3281.6000000000004,8000.0,3281.6000000000004,,,,False,,,
RHEEM MANUFACTURING COMPANY,1003849729.0,260174363.0,43060175,pa,12/01/2022,11/30/2023,87330.38,0.26,22705.898800000003,30000.0,22705.898800000003,,,,False,,,
RHEEM MANUFACTURING COMPANY,1003849729.0,133601609.0,42638814,pa,03/01/2023,02/29/2024,55169.15,0.14,7723.6810000000005,8000.0,7723.6810000000005,,,True,True,False,,
ROKU INC.,1005571915.0,134319695.0,42638814,pa,02/22/2023,02/21/2024,37964.16,0.14,5314.982400000001,8000.0,5314.982400000001,,,True,True,False,,
S&P GLOBAL INC.,1003850011.0,131968418.0,42638815,pa,12/01/2022,11/30/2023,196144.58,0.24,47074.699199999995,30000.0,30000.0,,,,False,,,
SAILPOINT TECHNOLOGIES INC,1005701543.0,136325572.0,42638816,pa,04/12/2022,04/11/2023,17580.0,0.14,2461.2000000000003,8000.0,2461.2000000000003,,,,False,,,
SALLY HOLDINGS LLC,1004004369.0,132147869.0,42638818,pa,01/01/2023,12/31/2023,62992.38,0.1,6299.238,8000.0,6299.238,,True,,True,False,,
SALLY HOLDINGS LLC,1004004369.0,260453259.0,42638818,pa,01/01/2023,12/31/2023,66020.86,0.1,6602.086,8000.0,6602.086,,True,,True,False,,
SCHLAGE LOCK COMPANY LLC,1004666844.0,260245392.0,43060270,pa,11/11/2022,11/30/2023,198004.0,0.26,51481.04,30000.0,30000.0,,,,False,,,
SCHOLASTIC CORPORATION,1004128293.0,134655536.0,42638815,pa,04/01/2022,03/31/2023,118976.0,0.24,28554.239999999998,30000.0,28554.239999999998,,,,False,,,
"SECURIAN FINANCIAL GROUP, INC.",1004017056.0,135193489.0,42638814,pa,09/01/2022,08/31/2023,123760.0,0.14,17326.4,8000.0,8000.0,,,,False,,,
SEDGWICK CLAIMS MANAGEMENT SERVICES,1004890660.0,135018310.0,42638814,pa,06/14/2022,06/13/2023,51597.52,0.14,7223.6528,8000.0,7223.6528,,,,False,,,
"SENSATA TECHNOLOGIES, INC.",1003993827.0,136196262.0,42638814,pa,03/11/2023,03/10/2024,79383.03,0.14,11113.6242,8000.0,8000.0,,,,True,False,,
SERVICENOW,1005307668.0,133076895.0,42638814,pa,07/22/2022,07/21/2023,59675.62,0.14,8354.586800000001,8000.0,8000.0,,,,False,,,
SHARECARE INC,1005725152.0,136847948.0,42638816,pa,06/30/2022,06/29/2023,26829.0,0.14,3756.0600000000004,8000.0,3756.0600000000004,,,,False,,,
SITEL GROUP,1003853427.0,260265111.0,42638814,pa,12/01/2022,11/30/2023,47244.0,0.14,6614.160000000001,8000.0,6614.160000000001,,,,False,,,
SOLENIS LLC,1004717827.0,134538116.0,42638814,pa,04/23/2022,04/22/2023,89949.6,0.14,12592.944000000001,8000.0,8000.0,,,,False,,,
SOUTH JERSEY INDUSTRIES,1005518610.0,133348774.0,42638816,pa,08/31/2022,08/30/2023,58500.0,0.14,8190.000000000001,8000.0,8000.0,,,,False,,,
SPIRIT AEROSYSTEMS,1003851893.0,132099045.0,42638814,pa,02/01/2023,01/31/2024,44882.07,0.14,6283.4898,8000.0,6283.4898,,,True,True,False,,
SPX FLOW INC,1004871744.0,132556199.0,42638814,pa,01/01/2023,12/31/2023,113568.0,0.14,15899.520000000002,8000.0,8000.0,,True,,True,False,,
STAFFMARK,1005411847.0,260235153.0,42638816,pa,12/24/2022,12/23/2023,37326.1,0.14,5225.654,8000.0,5225.654,True,,,False,,,
STATE STREET CORPORATION,1003849225.0,260453223.0,42638814,pa,12/01/2022,11/30/2023,107417.58,0.14,15038.461200000002,8000.0,8000.0,,,,False,,,
"STEFANINI, INC.",1003850796.0,136242079.0,42638816,pa,12/01/2022,11/30/2023,46893.6,0.14,6565.104,8000.0,6565.104,,,,False,,,
"STERLING, INC.",1003851391.0,260140396.0,42638814,pa,10/01/2022,09/30/2023,23500.0,0.14,3290.0000000000005,8000.0,3290.0000000000005,,,,False,,,
SUMITOMO CORP,1005411657.0,132079161.0,42638814,pa,04/01/2022,03/31/2023,108160.0,0.14,15142.400000000001,8000.0,8000.0,,,,False,,,
SUNCOKE ENERGY INC,1004842273.0,132322028.0,42638814,pa,03/09/2023,03/08/2024,60216.22,0.14,8430.2708,8000.0,8000.0,,,,True,False,,
SUNCOKE ENERGY INC,1004842273.0,132322028.0,42638814,pa,03/09/2023,03/07/2024,61374.22,0.14,8592.390800000001,8000.0,8000.0,,,,True,False,,
"SUNRISE SENIOR LIVING MANAGEMENT, I",1003851045.0,135249171.0,42638816,pa,08/10/2022,08/09/2023,43155.84,0.14,6041.8176,8000.0,6041.8176,,,,False,,,
SUPERIOR ESSEX INC.,1003852045.0,260070050.0,42638814,pa,12/01/2022,11/30/2023,39750.0,0.14,5565.000000000001,8000.0,5565.000000000001,,,,False,,,
SUPERIOR GRP COMPANIES INC,1005669909.0,135757858.0,42638816,pa,12/06/2022,12/05/2023,30066.4,0.14,4209.296,8000.0,4209.296,True,,,False,,,
SYLVAMO,1005728746.0,260232717.0,42638814,pa,09/01/2022,08/31/2023,57080.0,0.14,7991.200000000001,8000.0,7991.200000000001,,,,False,,False,True
SYSCO CORPORATION,1004884829.0,135322513.0,42638814,pa,08/27/2022,08/26/2023,98800.0,0.14,13832.000000000002,8000.0,8000.0,,,,False,,,
T-MOBILE USA,1003850635.0,134013901.0,42638814,pa,12/18/2022,12/17/2023,370766.0,0.14,51907.240000000005,8000.0,8000.0,True,,,False,,,
T-MOBILE USA,1003850635.0,260174639.0,43060271,pa,12/01/2022,11/30/2023,143018.0,0.26,37184.68,30000.0,30000.0,,,,False,,,
T-MOBILE USA,1003850635.0,134013901.0,42638814,pa,12/18/2022,12/17/2023,9220.0,0.14,1290.8000000000002,8000.0,1290.8000000000002,True,,,False,,,
TAKEDA PHARMACEUTICALS USA INC,1003850551.0,135301551.0,42638816,pa,08/26/2022,08/25/2023,96720.0,0.14,13540.800000000001,8000.0,8000.0,,,,False,,,
TALCOTT RESOLUTION LIFE INSURANCE,1005251126.0,132406668.0,42638814,pa,04/01/2022,03/31/2023,56880.72,0.14,7963.300800000001,8000.0,7963.300800000001,,,,False,,,
TEACHERS INSURANCE AND ANNUITY,1003849390.0,260615487.0,42638814,pa,12/29/2022,11/30/2023,151846.52,0.14,21258.5128,8000.0,8000.0,,,,False,,,
TEAM HEALTH,1003850219.0,132460938.0,42638814,pa,04/07/2022,04/06/2023,67581.83,0.14,9461.4562,8000.0,8000.0,,,,False,,,
"TESLA, INC",1004616572.0,261011980.0,42638814,pa,07/20/2022,07/19/2023,41600.0,0.14,5824.000000000001,8000.0,5824.000000000001,,,,False,,,
"THE GOLDMAN SACHS GROUP, INC.",1004695193.0,260537569.0,42638814,pa,12/14/2022,12/13/2023,53000.0,0.14,7420.000000000001,8000.0,7420.000000000001,True,,,False,,,
THE HERSHEY COMPANY,1003869533.0,260273619.0,42638814,pa,12/01/2022,11/30/2023,41900.0,0.14,5866.000000000001,8000.0,5866.000000000001,,,,False,,,
THE HUNTINGTON NATIONAL BANK,1003851445.0,132874031.0,42638814,pa,06/01/2022,05/31/2023,88400.0,0.14,12376.000000000002,8000.0,8000.0,,,,False,,,
THE NORTHERN TRUST COMPANY,1004105754.0,133782425.0,42638814,pa,11/23/2022,11/22/2023,60731.84,0.14,8502.4576,8000.0,8000.0,,,,False,,,
THERMO FISHER SCIENTIFIC,1003851907.0,133228951.0,42638814,pa,08/18/2022,08/17/2023,82201.6,0.14,11508.224000000002,8000.0,8000.0,,,,False,,,
"TJX COMPANIES, INC.",1003992076.0,260299341.0,42638814,pa,12/01/2022,11/30/2023,90838.94,0.14,12717.451600000002,8000.0,8000.0,,,,False,,,
TMS INTL LLC,1003850338.0,133941719.0,42638814,pa,12/01/2022,11/30/2023,36774.4,0.14,5148.416000000001,8000.0,5148.416000000001,,,,False,,,
TRACTOR SUPPLY CO.,1003850640.0,134576877.0,42638814,pa,01/01/2023,12/31/2023,34650.0,0.14,4851.000000000001,8000.0,4851.000000000001,,True,,True,False,,
TRANSCANADA PIPELINES LIMITED,1003849794.0,260614552.0,43060271,pa,12/29/2022,11/30/2023,215086.0,0.26,55922.36,30000.0,30000.0,,,,False,,,
"TRANSCONTINENTAL, INC.",1004651759.0,134664695.0,42638814,pa,06/01/2022,05/31/2023,46800.0,0.14,6552.000000000001,8000.0,6552.000000000001,,,,False,,,
TRIMEDX HOLDINGS,1005723083.0,137039253.0,42638814,pa,12/23/2022,03/31/2023,31518.38,0.14,4412.573200000001,8000.0,4412.573200000001,,,,False,,,
TSG DEVELOPMENTS INVESTMENTS INC,1004057592.0,135089311.0,42638814,pa,06/29/2022,06/28/2023,38110.0,0.14,5335.400000000001,8000.0,5335.400000000001,,,,False,,,
"TWIN DISC, INCORPORATED",1004107317.0,260932637.0,42638816,pa,03/15/2023,03/14/2024,32085.0,0.14,4491.900000000001,8000.0,4491.900000000001,,,,True,True,,
