Client,SP Customer Number,Contract Number,Material Code,PCKG,Contract Start Date,Contract End Date,$ ACV,% ACV Subject to Royalty,$ Calc Royalty Base,$ Max Royalty Base,$ Actual Royalty Base,Ending Within 1 Month,Ending Within 2 Months,Ending Within 3 Months,Billed This Quarter,Is First Billing,Late New,Late Renewal
DAVITA INC,1003849710,135922349,42939096,pa,12/01/2021,11/30/2022,330270.0,0.26,85870.2,30000.0,30000.0,,,,False,,True,False
"DELEK US HOLDINGS, INC.",1004731305,135680927,42638814,pa,11/01/2021,11/30/2022,47461.0,0.14,6644.540000000001,8000.0,6644.540000000001,,,,False,,False,True
DFS CORPORATE SVCS LLC,1003852631,135416504,42638813,pa,07/22/2021,07/21/2022,79820.0,0.1,7982.0,8000.0,7982.0,,,,False,,False,True
"DICK'S SPORTING GOODS, INC.",1003851724,133321725,42638814,pa,09/25/2021,09/24/2022,20280.0,0.14,2839.2000000000003,8000.0,2839.2000000000003,,,,False,,False,True
DISCORD INC,1005659081,135847979,42638816,pa,12/13/2021,12/12/2022,23440.0,0.14,3281.6000000000004,8000.0,3281.6000000000004,,,,False,,False,True
"DISNEY FINANCIAL SERVICES, LLC",1003849882,134344252,42781792,pa,10/01/2021,09/30/2022,477796.0,0.26,124226.96,30000.0,30000.0,,,,False,,False,True
"DNV GL USA, INC.",1004681829,134596446,42638814,pa,05/04/2021,05/03/2022,10000.0,0.14,1400.0000000000002,8000.0,1400.0000000000002,,,,False,,False,True
DREW MARINE PARENT LLC,1005399505,131810007,42638816,pa,11/01/2021,10/31/2022,27612.0,0.14,3865.6800000000003,8000.0,3865.6800000000003,,,,False,,False,True
DXC TECHNOLOGY SERVICES LLC,1004633265,132092491,42638815,pa,04/01/2021,03/31/2022,437572.0,0.24,105017.28,30000.0,30000.0,,,,False,,False,True
DYNATA LLC,1005595101,134703365,42638814,pa,07/01/2021,06/30/2022,55000.0,0.14,7700.000000000001,8000.0,7700.000000000001,,,,False,,False,True
E*TRADE FINANCIAL CORPORATION,1003852144,132187314,42638813,pa,01/20/2022,01/19/2023,110250.0,0.1,11025.0,8000.0,8000.0,,,,False,,,
ELLIOTT COMPANY,1003850037,133515440,42638813,pa,01/01/2022,12/31/2022,86250.0,0.1,8625.0,8000.0,8000.0,,,,False,,,
EMCOR GROUP INC.,1003850452,135458463,42638814,pa,10/01/2021,09/30/2022,56250.0,0.14,7875.000000000001,8000.0,7875.000000000001,,,,False,,False,True
EMERGENT BIOSOLUTIONS INC.,1004302229,133479617,42638814,pa,07/06/2021,07/05/2022,86250.0,0.14,12075.000000000002,8000.0,8000.0,,,,False,,False,True
"ENTERGY SERVICES, INC.",1004610620,134975392,42927363,pa,12/01/2021,11/30/2022,173056.0,0.26,44994.560000000005,30000.0,30000.0,,,,False,,False,True
EQT CORPORATION,1003852155,133522885,42638814,pa,12/01/2021,11/30/2022,59280.0,0.14,8299.2,8000.0,8000.0,,,,False,,False,True
EVONIK DEGUSSA CORPORATION,1003851198,133997576,42638814,pa,12/01/2021,11/30/2022,55224.0,0.14,7731.360000000001,8000.0,7731.360000000001,,,,False,,False,True
FANNIE MAE,1003850005,136704660,42638814,pa,01/01/2022,12/31/2022,116250.0,0.14,16275.000000000002,8000.0,8000.0,,,,False,,True,False
FINANCE OF AMERICA HOLDINGS LLC,1005666101,135781997,42638816,pa,01/01/2022,12/31/2022,20510.0,0.14,2871.4,8000.0,2871.4,,,,False,,,
FIRST INTERSTATE BANK,1003853476,132208734,42638816,pa,02/28/2022,02/27/2023,41575.0,0.14,5820.500000000001,8000.0,5820.500000000001,,,,False,,,
FIRST NATIONAL BANK OF OMAHA,1003846737,134016335,42638816,pa,12/21/2021,12/20/2022,41600.0,0.14,5824.000000000001,8000.0,5824.000000000001,,,,False,,False,True
FLOOR AND DECOR OUTLETS OF AMERICA,1004855866,131225851,42638816,pa,12/01/2021,11/30/2022,25403.0,0.14,3556.4200000000005,8000.0,3556.4200000000005,,,,False,,False,True
FOX FACTORY INC,1005325747,131315333,42638816,pa,07/24/2021,07/23/2022,35391.0,0.14,4954.740000000001,8000.0,4954.740000000001,,,,False,,False,True
FRANKLIN TEMPLETON COMPANIES LLC,1003849496,136111658,42927361,pa,09/01/2022,08/31/2023,650005.0,0.26,169001.30000000002,30000.0,30000.0,,,,False,,True,False
FRANKLIN TEMPLETON COMPANIES LLC,1003849496,134239871,42781791,pa,09/01/2021,08/31/2022,650000.0,0.26,169000.0,30000.0,30000.0,,,,False,,False,True
FREEPORT-MCMORAN INC,1003851874,132911120,42638813,pa,07/15/2021,07/14/2022,69680.0,0.1,6968.0,8000.0,6968.0,,,,False,,False,True
FRONTDOOR INC,1005504478,133153210,42638814,pa,08/01/2021,07/31/2022,33280.0,0.14,4659.200000000001,8000.0,4659.200000000001,,,,False,,False,True
"FTI CONSULTING, INC.",1004288403,134569231,42638814,pa,05/01/2022,04/30/2023,56420.0,0.14,7898.800000000001,8000.0,7898.800000000001,,,,True,False,,
FUTUREFUEL CHEMICAL COMPANY,1003849754,132077695,42638816,pa,01/01/2022,12/31/2022,21632.0,0.14,3028.4800000000005,8000.0,3028.4800000000005,,,,False,,,
GARRET MOTION INC,1005537288,133617971,42638814,pa,11/03/2021,11/02/2022,57200.0,0.14,8008.000000000001,8000.0,8000.0,,,,False,,False,True
GAVILON AGRICULTURE INVESTMENT INC,1005380058,131424970,42638816,pa,08/19/2021,08/18/2022,40695.0,0.14,5697.3,8000.0,5697.3,,,,False,,False,True
GENESEE & WYOMING RAILROAD SERVICES,1003851176,135007281,42927361,pa,12/01/2021,11/30/2022,283920.0,0.26,73819.2,30000.0,30000.0,,,,False,,False,True
GERDAU AMERISTEEL,1004248814,132347002,42638814,pa,12/01/2021,11/30/2022,34424.0,0.14,4819.360000000001,8000.0,4819.360000000001,,,,False,,False,True
GIBRALTAR INDUSTRIES,1003852190,135521340,42638814,pa,12/01/2021,11/30/2022,19573.0,0.14,2740.2200000000003,8000.0,2740.2200000000003,,,,False,,False,True
"GIBSON BRANDS, INC.",1004016028,131244917,42638816,pa,07/02/2021,07/01/2022,34611.0,0.14,4845.540000000001,8000.0,4845.540000000001,,,,False,,False,True
GLATFELTER CORPORATION,1003852193,134261542,42638814,pa,04/21/2021,04/20/2022,30000.0,0.14,4200.0,8000.0,4200.0,,,,False,,False,True
GLOBAL ATLANTIC FINANCIAL COMPANY,1004649858,136820027,42638814,pa,07/01/2022,06/30/2023,60000.0,0.14,8400.0,8000.0,8000.0,,,,False,,True,False
GLOBALIZATION PARTNERS,1005728135,136787356,42638814,pa,08/01/2022,07/31/2023,70250.0,0.14,9835.000000000002,8000.0,8000.0,,,,False,,True,False
GOAT,1005597775,135054305,42638816,pa,05/27/2022,05/26/2023,21330.0,0.14,2986.2000000000003,8000.0,2986.2000000000003,,,,True,False,,
"GOOGLE, INC.",1003849604,135913024,42927363,pa,12/28/2021,11/30/2022,648960.0,0.26,168729.6,30000.0,30000.0,,,,False,,False,True
"H & R BLOCK MANAGEMENT, LLC.",1003849326,135575165,42638815,pa,10/15/2021,10/14/2022,94109.0,0.24,22586.16,30000.0,22586.16,,,,False,,False,True
HEARTLAND EXPRESS SERVICES INC,1005593332,134636199,42638814,pa,01/01/2022,12/31/2022,22875.0,0.14,3202.5000000000005,8000.0,3202.5000000000005,,,,False,,,
HENRY SCHEIN INC,1003851275,134046908,42638814,pa,07/01/2021,06/30/2022,68000.0,0.14,9520.0,8000.0,8000.0,,,,False,,False,True
HIKMA PHARMACEUTICALS USA INC,1005259423,134581169,42638814,pa,05/12/2022,05/11/2023,67828.0,0.14,9495.92,8000.0,8000.0,,,,True,False,,
"HILL-ROM HOLDINGS, INC.",1003998187,134006426,42638814,pa,01/06/2022,01/05/2023,71316.0,0.14,9984.240000000002,8000.0,8000.0,,,,False,,,
HILLTOP HOLDINGS INC.,1004577143,133424700,42638814,pa,12/01/2021,11/30/2022,51896.0,0.14,7265.4400000000005,8000.0,7265.4400000000005,,,,False,,False,True
HILLTOP HOLDINGS INC.,1004577143,134975145,42927363,pa,12/01/2021,11/30/2022,111519.0,0.26,28994.940000000002,30000.0,28994.940000000002,,,,False,,False,True
"HOLOGIC, INC.",1004715164,133259286,42638813,pa,12/02/2021,12/01/2022,131688.0,0.1,13168.800000000001,8000.0,8000.0,,,,False,,False,True
"HORIZON THERAPEUTICS USA, INC.",1004938811,133001931,42638813,pa,11/09/2021,11/08/2022,112216.0,0.1,11221.6,8000.0,8000.0,,,,False,,False,True
"HUNTER DOUGLAS, INC.",1003849377,131973629,42638814,pa,01/01/2022,12/31/2022,47493.0,0.14,6649.02,8000.0,6649.02,,,,False,,,
HUSKY OIL OPERATIONS LIMITED,1003869635,135021440,42638814,pa,07/01/2021,06/30/2022,13481.0,0.14,1887.3400000000001,8000.0,1887.3400000000001,,,,False,,False,True
"IKEA NORTH AMERICA SERVICES, LLC -",1003853257,135687410,42638814,pa,08/01/2021,07/31/2022,43919.0,0.14,6148.660000000001,8000.0,6148.660000000001,,,,False,,False,True
INDEED INC,1005414866,132124894,42638814,pa,01/01/2022,12/31/2022,43264.0,0.14,6056.960000000001,8000.0,6056.960000000001,,,,False,,,
INEOS US,1003851582,133741649,42638814,pa,01/01/2022,12/31/2022,64870.0,0.14,9081.800000000001,8000.0,8000.0,,,,False,,,
INFINERA CORPORATION,1003850507,133698487,42638814,pa,12/01/2021,11/30/2022,58500.0,0.14,8190.000000000001,8000.0,8000.0,,,,False,,False,True
INGERSOLL RAND INC.,1005533008,133541991,42638813,pa,12/01/2021,11/30/2022,80712.0,0.1,8071.200000000001,8000.0,8000.0,,,,False,,False,True
INSIGHT GLOBAL INC,1005675710,135917662,42638816,pa,12/05/2021,12/04/2022,21975.0,0.14,3076.5000000000005,8000.0,3076.5000000000005,,,,False,,False,True
INTERNATIONAL PAPER COMPANY,1003851648,135129934,42638814,pa,09/01/2021,08/31/2022,53850.0,0.14,7539.000000000001,8000.0,7539.000000000001,,,,False,,False,True
INTL FLAVORS AND FRAGRANCES,1004105176,130595005,42638814,pa,04/01/2021,03/31/2022,193606.0,0.14,27104.840000000004,8000.0,8000.0,,,,False,,False,True
INVESTORS BANK,1004924152,136647017,42638814,pa,05/31/2022,05/30/2023,49000.0,0.14,6860.000000000001,8000.0,6860.000000000001,,,,True,True,,
IQVIA INC,1004253755,135008309,42927361,pa,12/01/2021,11/30/2022,419702.0,0.26,109122.52,30000.0,30000.0,,,,False,,False,True
"IRIDIUM SATELLITE, LLC",1004437273,135004982,42638814,pa,01/01/2022,12/31/2022,66250.0,0.14,9275.0,8000.0,8000.0,,,,False,,,
IROBOT CORPORATION,1003854846,136033201,42638813,pa,09/01/2021,08/31/2022,10400.0,0.1,1040.0,8000.0,1040.0,,,,False,,False,True
ITOCHU INTERNATIONAL INC.,1003849755,133107670,42638814,pa,04/01/2022,03/31/2023,118648.0,0.14,16610.72,8000.0,8000.0,,,,True,False,,
JAS WORLDWIDE MGMT INC,1005536715,133601861,42638816,pa,02/01/2022,01/31/2023,39825.0,0.14,5575.500000000001,8000.0,5575.500000000001,,,,False,,,
KEYSIGHT TECHNOLOGIES,1004695445,133509926,42638813,pa,11/01/2021,10/31/2022,76500.0,0.1,7650.0,8000.0,7650.0,,,,False,,False,True
KIRBY CORP,1005316477,130967802,42638814,pa,01/01/2022,12/31/2022,32803.0,0.14,4592.42,8000.0,4592.42,,,,False,,,
KLA CORPORATION,1003950553,136898989,42939096,pa,07/27/2022,06/30/2023,227500.0,0.26,59150.0,30000.0,30000.0,,,,False,,True,False
KNORR BRAKE HOLDING CORPORATION,1003852075,133034004,42638814,pa,07/19/2021,07/18/2022,46280.0,0.14,6479.200000000001,8000.0,6479.200000000001,,,,False,,False,True
KONICA MINOLTA BUSINESS SOLUTIONS,1003849811,132230549,42638814,pa,04/01/2022,03/31/2023,60570.0,0.14,8479.800000000001,8000.0,8000.0,,,,True,False,,
L.B. FOSTER COMPANY,1003850561,131474099,42638816,pa,08/11/2021,08/10/2022,20010.0,0.14,2801.4,8000.0,2801.4,,,,False,,False,True
LABORIE MED TECHNOLOGIES CORP,1005645918,135402925,42638816,pa,09/29/2021,09/28/2022,28910.0,0.14,4047.4000000000005,8000.0,4047.4000000000005,,,,False,,False,True
LAM RESEARCH CORPORATION,1004998660,135736083,42939096,pa,05/01/2022,04/30/2023,198393.0,0.26,51582.18,30000.0,30000.0,,,,True,True,,
LAM RESEARCH CORPORATION,1004998660,135077119,42864734,pa,05/01/2021,04/30/2022,198393.0,0.16,31742.88,30000.0,30000.0,,,,False,,False,True
LINCOLN ELECTRIC COMPANY,1003851592,135324674,42638813,pa,08/29/2021,08/28/2022,78500.0,0.1,7850.0,8000.0,7850.0,,,,False,,False,True
LINDSAY CORPORATION,1004340720,131941417,42638816,pa,11/28/2021,11/27/2022,44179.0,0.14,6185.06,8000.0,6185.06,,,,False,,False,True
LIONBRIDGE TECHNOLOGIES INC,1004033988,131947375,42638816,pa,01/01/2022,12/31/2022,46250.0,0.14,6475.000000000001,8000.0,6475.000000000001,,,,False,,,
LKQ CORPORATION,1003852260,134971174,42927361,pa,12/01/2021,11/30/2022,191627.0,0.26,49823.020000000004,30000.0,30000.0,,,,False,,False,True
LOUISIANA PACIFIC CORPORATION,1003851379,131840677,42638814,pa,11/01/2021,10/31/2022,41101.0,0.14,5754.14,8000.0,5754.14,,,,False,,False,True
LUXOTTICA OF AMERICA INC,1003850496,135677445,42638814,pa,11/25/2021,11/24/2022,34263.0,0.14,4796.820000000001,8000.0,4796.820000000001,,,,False,,False,True
LVMH MOET HENNESSY LOUIS VUITTON,1003849382,134968845,42927363,pa,12/01/2021,11/30/2022,173131.0,0.26,45014.060000000005,30000.0,30000.0,,,,False,,False,True
MACQUARIE GLOBAL SERVICES (USA) LLC,1003851055,135370318,42927363,pa,04/01/2022,03/31/2023,249882.0,0.26,64969.32,30000.0,30000.0,,,,True,True,,
MACQUARIE GLOBAL SERVICES (USA) LLC,1003851055,134632357,42781792,pa,04/01/2021,03/31/2022,240271.0,0.26,62470.46,30000.0,30000.0,,,,False,,False,True
MACQUARIE GLOBAL SERVICES (USA) LLC,1003851055,134632358,42638815,pa,04/01/2021,03/31/2022,86583.0,0.24,20779.92,30000.0,20779.92,,,,False,,False,True
"MAHLE INDUSTRIES, INC",1005021504,135646365,42638814,pa,01/01/2022,12/31/2022,52644.0,0.14,7370.160000000001,8000.0,7370.160000000001,,,,False,,,
MALLINCKRODT LLC,1004437251,132001936,42638814,pa,09/01/2021,08/31/2022,86728.0,0.14,12141.920000000002,8000.0,8000.0,,,,False,,False,True
MARLETTE FUNDING LLC,1005603215,134775818,42638816,pa,05/27/2022,05/26/2023,27352.0,0.14,3829.28,8000.0,3829.28,,,,True,False,,
MARRIOTT VACATIONS WORLDWIDE CORP,1005410467,132033874,42638815,pa,12/18/2021,12/17/2022,80379.0,0.24,19290.96,30000.0,19290.96,,,,False,,False,True
MARS INFORMATION SERVICES INC,1003999848,135788250,42927361,pa,12/01/2021,11/30/2022,1006667.0,0.26,261733.42,30000.0,30000.0,,,,False,,False,True
MARTIN MARIETTA,1003851505,134970810,42927361,pa,12/01/2021,12/31/2022,184080.0,0.26,47860.8,30000.0,30000.0,,,,False,,False,True
MARUBENI AMERICA CORPORATION,1003849451,134969021,42927363,pa,12/01/2021,11/30/2022,98144.0,0.26,25517.440000000002,30000.0,25517.440000000002,,,,False,,False,True
MASCO CORPORATION,1004073194,135584069,42638814,pa,03/01/2022,02/28/2023,45000.0,0.14,6300.000000000001,8000.0,6300.000000000001,,,,False,,,
MATCH GROUP LLC,1005493603,132976092,42638814,pa,06/25/2022,06/24/2023,71365.0,0.14,9991.1,8000.0,8000.0,,,,True,False,,
MATERION CORPORATION,1003852649,135240792,42638814,pa,06/01/2022,05/31/2023,34640.0,0.14,4849.6,8000.0,4849.6,,,,True,False,,
MATTHEWS INTERNATIONAL CORPORATION,1004586840,135144452,42638814,pa,05/17/2021,05/16/2022,40500.0,0.14,5670.000000000001,8000.0,5670.000000000001,,,,False,,False,True
MAXAR TECHNOLOGIES HOLDINGS INC,1004638714,134109120,42638814,pa,12/01/2021,11/30/2022,45000.0,0.14,6300.000000000001,8000.0,6300.000000000001,,,,False,,False,True
"MAXIMUS, INC.",1004628837,131475924,42638814,pa,09/01/2021,08/31/2022,54080.0,0.14,7571.200000000001,8000.0,7571.200000000001,,,,False,,False,True
"MCDERMOTT,INC.",1003974646,134972692,42927361,pa,12/01/2021,11/30/2022,294896.0,0.26,76672.96,30000.0,30000.0,,,,False,,False,True
MCDONALD'S CORPORATION,1003850032,132077501,42638814,pa,01/01/2022,12/31/2022,240067.0,0.14,33609.380000000005,8000.0,8000.0,,,,False,,,
MELTWATER,1005602517,134773646,42638816,pa,06/01/2021,05/31/2022,59861.0,0.14,8380.54,8000.0,8000.0,,,,False,,False,True
"MERCK, SHARP & DOHME CORP.",1003852286,132698586,42638814,pa,05/30/2021,05/29/2022,269850.0,0.14,37779.0,8000.0,8000.0,,,,False,,False,True
"MISTRAS GROUP, INC.",1004712703,131882205,42638816,pa,11/18/2021,11/17/2022,35067.0,0.14,4909.38,8000.0,4909.38,,,,False,,False,True
MORAN TOWING CORP,1005727922,136820557,42638816,pa,07/01/2022,06/30/2023,26500.0,0.14,3710.0000000000005,8000.0,3710.0000000000005,,,,False,,True,False
MYLAN INC,1003851843,134971041,42939096,pa,12/01/2021,11/30/2022,405637.0,0.26,105465.62000000001,30000.0,30000.0,,,,False,,True,False
"NBCUNIVERSAL MEDIA, LLC",1003852306,134689588,42638814,pa,06/02/2022,06/01/2023,161000.0,0.14,22540.000000000004,8000.0,8000.0,,,,True,False,,
NEENAH PAPER INC,1003953810,133965187,42638814,pa,05/01/2022,04/30/2023,71760.0,0.14,10046.400000000001,8000.0,8000.0,,,,True,False,,
"NEP BROADCASTING, LLC",1004967749,135963979,42638816,pa,01/11/2022,01/10/2023,41375.0,0.14,5792.500000000001,8000.0,5792.500000000001,,,,False,,,
NEWELL BRANDS,1004924588,131982446,42638814,pa,12/01/2021,11/30/2022,211204.0,0.14,29568.56,8000.0,8000.0,,,,False,,False,True
NIELSEN CONSUMER LLC,1005672406,135892752,42638814,pa,08/01/2022,12/31/2022,180178.0,0.14,25224.920000000002,8000.0,8000.0,,,,False,,True,False
NOOM INC,1005439398,136750742,42638816,pa,06/16/2022,06/15/2023,38500.0,0.14,5390.000000000001,8000.0,5390.000000000001,,,,True,True,,
NOVANTA CORP,1005543230,133789180,42638816,pa,06/01/2022,05/31/2023,62400.0,0.14,8736.0,8000.0,8000.0,,,,True,False,,
"OLD DOMINION FREIGHT LINE, INC",1003852678,132109746,42638814,pa,01/01/2022,12/31/2022,22714.0,0.14,3179.9600000000005,8000.0,3179.9600000000005,,,,False,,,
ORGANON LLC,1005676458,136416587,42638814,pa,05/30/2022,05/29/2023,286000.0,0.14,40040.00000000001,8000.0,8000.0,,,,True,True,,
"ORION GROUP HOLDINGS, INC.",1005322396,131244541,42638816,pa,07/01/2021,06/30/2022,34611.0,0.14,4845.540000000001,8000.0,4845.540000000001,,,,False,,False,True
OUTBRAIN INC,1005666124,135777329,42638814,pa,12/01/2021,11/30/2022,60600.0,0.14,8484.0,8000.0,8000.0,,,,False,,False,True
"OWENS & MINOR MEDICAL, INC",1004316830,132089945,42638814,pa,12/30/2021,12/29/2022,77610.0,0.14,10865.400000000001,8000.0,8000.0,,,,False,,False,True
OXFORD IMMUNOTEC GLOBAL PLC,1005380930,131439509,42638816,pa,08/23/2021,08/22/2022,23795.0,0.14,3331.3,8000.0,3331.3,,,,False,,False,True
"OZARK SERVICES, INC.",1003972759,134233252,42638814,pa,02/03/2022,02/02/2023,54600.0,0.14,7644.000000000001,8000.0,7644.000000000001,,,,False,,,
"PACIFIC ARCHITECTS & ENGINEERS, INC",1004721956,135108643,42638814,pa,08/01/2021,07/31/2022,76250.0,0.14,10675.000000000002,8000.0,8000.0,,,,False,,False,True
PARKER HANNIFIN CORP,1005412624,132930639,42781791,pa,07/01/2021,06/30/2022,258250.0,0.26,67145.0,30000.0,30000.0,,,,False,,False,True
PARKER HANNIFIN CORP,1005412624,135787890,42927361,pa,07/01/2022,06/30/2023,268580.0,0.26,69830.8,30000.0,30000.0,,,,False,,True,False
"PEARSON EDUCATION, INC",1003851234,132071562,42638814,pa,05/01/2021,04/30/2022,91960.0,0.14,12874.400000000001,8000.0,8000.0,,,,False,,False,True
PEKIN INSURANCE COMPANY,1003996778,134013488,42638814,pa,12/18/2021,12/17/2022,33280.0,0.14,4659.200000000001,8000.0,4659.200000000001,,,,False,,False,True
PHOENIX PARENT HOLDINGS INC,1005449173,132638242,42638814,pa,05/12/2021,05/11/2022,46800.0,0.14,6552.000000000001,8000.0,6552.000000000001,,,,False,,False,True
"PNC BANK, NATIONAL ASSOCIATION",1004014457,135442006,42638814,pa,09/27/2021,09/26/2022,108120.0,0.14,15136.800000000001,8000.0,8000.0,,,,False,,False,True
"PON NORTH AMERICA, INC.",1003852512,136420590,42638814,pa,10/09/2022,10/08/2023,30000.0,0.14,4200.0,8000.0,4200.0,,,,False,,True,False
PPL SERVICES CORPORATION,1003850730,134970174,42927363,pa,12/01/2021,11/30/2022,179588.0,0.26,46692.880000000005,30000.0,30000.0,,,,False,,False,True
PRECISION MED GRP,1005615778,135400610,42638816,pa,08/18/2021,08/17/2022,40840.0,0.14,5717.6,8000.0,5717.6,,,,False,,False,True
PRIMORIS SVCS CORP,1005541263,133734024,42638814,pa,11/18/2021,11/17/2022,42484.0,0.14,5947.76,8000.0,5947.76,,,,False,,False,True
QUAKER CHEMICAL CORPORATION,1003852097,132877596,42638813,pa,05/28/2022,05/27/2023,108160.0,0.1,10816.0,8000.0,8000.0,,,,True,False,,
RAILWORKS CORPORATION,1004975676,133877155,42638814,pa,01/01/2022,12/31/2022,58448.0,0.14,8182.720000000001,8000.0,8000.0,,,,False,,,
"RAMBOLL HOLDINGS, INC.",1003850137,133697091,42638814,pa,10/01/2021,09/30/2022,37600.0,0.14,5264.000000000001,8000.0,5264.000000000001,,,,False,,False,True
REDDIT INC,1005726585,136819414,42638816,pa,06/17/2022,06/16/2023,27712.0,0.14,3879.6800000000003,8000.0,3879.6800000000003,,,,True,True,,
"RETAIL FINANCE INT'L HOLDINGS, INC",1004677224,135493841,42927361,pa,12/01/2021,11/30/2022,399048.0,0.26,103752.48000000001,30000.0,30000.0,,,,False,,False,True
REV RENEWABLES,1005705882,136309798,42638816,pa,04/27/2022,04/26/2023,23440.0,0.14,3281.6000000000004,8000.0,3281.6000000000004,,,,True,True,,
RHEEM MANUFACTURING COMPANY,1003849729,133601609,42638814,pa,03/01/2022,02/28/2023,51507.0,0.14,7210.9800000000005,8000.0,7210.9800000000005,,,,False,,,
RHEEM MANUFACTURING COMPANY,1003849729,134969173,42927363,pa,12/01/2021,11/30/2022,43011.0,0.26,11182.86,30000.0,11182.86,,,,False,,False,True
RHEEM MANUFACTURING COMPANY,1003849729,134969172,42927367,pa,12/01/2021,11/30/2022,80712.0,0.26,20985.12,30000.0,20985.12,,,,False,,False,True
ROKU INC.,1005571915,134319695,42638814,pa,02/22/2022,02/21/2023,36504.0,0.14,5110.56,8000.0,5110.56,,,,False,,,
S&P GLOBAL INC.,1003850011,131968418,42638815,pa,12/01/2021,11/30/2022,188601.0,0.24,45264.24,30000.0,30000.0,,,,False,,False,True
SAILPOINT TECHNOLOGIES INC,1005701543,136325572,42638816,pa,04/12/2022,04/11/2023,17580.0,0.14,2461.2000000000003,8000.0,2461.2000000000003,,,,True,True,,
SALLY HOLDINGS LLC,1004004369,132147869,42638818,pa,01/01/2022,12/31/2022,60570.0,0.1,6057.0,8000.0,6057.0,,,,False,,,
SCHOLASTIC CORPORATION,1004128293,134655536,42638815,pa,04/01/2021,03/31/2022,114400.0,0.24,27456.0,30000.0,27456.0,,,,False,,False,True
"SECURIAN FINANCIAL GROUP, INC.",1004017056,135193489,42638814,pa,09/01/2021,08/31/2022,119000.0,0.14,16660.0,8000.0,8000.0,,,,False,,False,True
SEDGWICK CLAIMS MANAGEMENT SERVICES,1004890660,135018310,42638814,pa,06/14/2022,06/13/2023,51598.0,0.14,7223.72,8000.0,7223.72,,,,True,False,,
"SENSATA TECHNOLOGIES, INC.",1003993827,136196262,42638814,pa,03/11/2022,03/10/2023,74114.0,0.14,10375.960000000001,8000.0,8000.0,,,,False,,,
SERVICENOW,1005307668,133076895,42638814,pa,07/22/2021,07/21/2022,57938.0,0.14,8111.320000000001,8000.0,8000.0,,,,False,,False,True
SHARECARE INC,1005725152,136847948,42638816,pa,06/30/2022,06/29/2023,26829.0,0.14,3756.0600000000004,8000.0,3756.0600000000004,,,,True,True,,
"SHUTTERSTOCK, INC.",1004024325,130854187,42638816,pa,05/17/2021,05/16/2022,59488.0,0.14,8328.320000000002,8000.0,8000.0,,,,False,,False,True
SOLENIS LLC,1004717827,134538116,42638814,pa,04/23/2022,04/22/2023,89950.0,0.14,12593.000000000002,8000.0,8000.0,,,,True,False,,
SOUTH JERSEY INDUSTRIES,1005518610,133348774,42638816,pa,08/31/2021,08/30/2022,56250.0,0.14,7875.000000000001,8000.0,7875.000000000001,,,,False,,False,True
SPIRIT AEROSYSTEMS,1003851893,132099045,42638814,pa,02/01/2022,01/31/2023,43156.0,0.14,6041.84,8000.0,6041.84,,,,False,,,
SPX FLOW INC,1004871744,132556199,42638814,pa,01/01/2022,12/31/2022,109200.0,0.14,15288.000000000002,8000.0,8000.0,,,,False,,,
STAFFMARK,1005411847,132083937,42638816,pa,12/24/2021,12/23/2022,33933.0,0.14,4750.620000000001,8000.0,4750.620000000001,,,,False,,False,True
STATE STREET CORPORATION,1003849225,134162910,42638814,pa,02/23/2022,02/22/2023,102302.0,0.14,14322.28,8000.0,8000.0,,,,False,,,
STEEL SERVICES LTD.,1003849711,130848681,42638814,pa,05/15/2021,05/14/2022,86528.0,0.14,12113.920000000002,8000.0,8000.0,,,,False,,False,True
"STEFANINI, INC.",1003850796,136242079,42638816,pa,03/31/2022,11/30/2022,45275.0,0.14,6338.500000000001,8000.0,6338.500000000001,,,,False,,,
"STERLING, INC.",1003851391,135951483,42638814,pa,10/01/2021,09/30/2022,21758.0,0.14,3046.1200000000003,8000.0,3046.1200000000003,,,,False,,False,True
SUMITOMO CORP,1005411657,132079161,42638814,pa,04/01/2022,03/31/2023,108160.0,0.14,15142.400000000001,8000.0,8000.0,,,,True,False,,
SUNCOKE ENERGY INC,1004842273,132322028,42638814,pa,03/09/2022,03/08/2023,57900.0,0.14,8106.000000000001,8000.0,8000.0,,,,False,,,
"SUNRISE SENIOR LIVING MANAGEMENT, I",1003851045,135249171,42638816,pa,08/10/2021,08/09/2022,41496.0,0.14,5809.4400000000005,8000.0,5809.4400000000005,,,,False,,False,True
SUPERIOR ESSEX INC.,1003852045,131883842,42638814,pa,12/01/2021,11/30/2022,38657.0,0.14,5411.9800000000005,8000.0,5411.9800000000005,,,,False,,False,True
SUPERIOR GRP COMPANIES INC,1005669909,135757858,42638816,pa,12/06/2021,12/05/2022,28910.0,0.14,4047.4000000000005,8000.0,4047.4000000000005,,,,False,,False,True
"SYKES ENTERPRISES, INC.",1003853427,133510208,42638814,pa,12/02/2021,12/01/2022,45427.0,0.14,6359.780000000001,8000.0,6359.780000000001,,,,False,,False,True
SYSCO CORPORATION,1004884829,135322513,42638814,pa,08/27/2021,08/26/2022,95000.0,0.14,13300.000000000002,8000.0,8000.0,,,,False,,False,True
SYSTEMAX INC.,1004608941,131500273,42638814,pa,08/30/2021,08/29/2022,52458.0,0.14,7344.120000000001,8000.0,7344.120000000001,,,,False,,False,True
